season,week,game_date,team,place,qtr1,qtr2,qtr3,qtr4,ot,spread_line,total_line,half,full
2022,1,2022-09-11,NYJ,home,0,3,0,6,,-6.5,44.0,3,9
2022,1,2022-09-11,CLE,away,0,17,3,6,,2.5,42.5,17,26
2022,1,2022-09-11,CAR,home,0,7,0,17,,2.5,42.5,7,24
2022,1,2022-09-11,GB,away,0,0,7,0,,2.5,47.0,0,7
2022,1,2022-09-11,MIN,home,7,10,3,3,,2.5,47.0,17,23
2022,1,2022-09-11,IND,away,3,0,0,17,0,-7.0,46.0,3,20
2022,1,2022-09-11,HOU,home,0,10,10,0,0,-7.0,46.0,10,20
2022,1,2022-09-11,JAX,away,3,0,9,10,,3.0,43.5,3,22
2022,1,2022-09-11,WAS,home,7,7,0,14,,3.0,43.5,14,28
2022,1,2022-09-11,KC,away,14,9,14,7,,-6.0,54.0,23,44
2022,1,2022-09-11,ARI,home,0,7,0,14,,-6.0,54.0,7,21
2022,1,2022-09-11,LV,away,3,0,10,6,,3.5,52.5,3,19
2022,1,2022-09-11,LAC,home,3,14,7,0,,3.5,52.5,17,24
2022,1,2022-09-11,NE,away,0,0,7,0,,3.0,47.0,0,7
2022,1,2022-09-11,MIA,home,3,14,3,0,,3.0,47.0,17,20
2022,1,2022-09-11,NO,away,7,0,3,17,,-6.0,43.5,7,27
2022,1,2022-09-11,ATL,home,3,13,7,3,,-6.0,43.5,16,26
2022,1,2022-09-11,NYG,away,0,0,13,8,,5.5,43.5,0,21
2022,1,2022-09-11,TEN,home,7,6,7,0,,5.5,43.5,13,20
2022,1,2022-09-11,PHI,away,0,24,14,0,,-6.0,49.0,24,38
2022,1,2022-09-11,DET,home,7,7,7,14,,-6.0,49.0,14,35
2022,1,2022-09-11,PIT,away,10,7,0,3,3,7.5,44.5,17,23
2022,1,2022-09-11,CIN,home,3,3,8,6,0,7.5,44.5,6,20
2022,1,2022-09-11,SF,away,0,7,3,0,,-6.5,38.0,7,10
2022,1,2022-09-11,CHI,home,0,0,7,12,,-6.5,38.0,0,19
2022,1,2022-09-11,TB,away,6,6,7,0,,-2.5,49.5,12,19
2022,1,2022-09-11,DAL,home,3,0,0,0,,-2.5,49.5,3,3
2022,1,2022-09-12,DEN,away,3,10,0,3,,-6.0,44.0,13,16
2022,1,2022-09-12,SEA,home,7,10,0,0,,-6.0,44.0,17,17
2022,2,2022-09-15,LAC,away,3,7,7,7,,4.0,52.5,10,24
2022,2,2022-09-15,KC,home,0,7,7,13,,4.0,52.5,7,27
2022,2,2022-09-18,ARI,away,0,0,7,16,6,5.5,51.5,0,29
2022,2,2022-09-18,LV,home,7,13,3,0,0,5.5,51.5,20,23
2022,2,2022-09-18,ATL,away,0,3,7,17,,10.5,46.5,3,27
2022,2,2022-09-18,LA,home,7,14,7,3,,10.5,46.5,21,31
2022,2,2022-09-18,CAR,away,0,6,7,3,,-1.0,44.0,6,16
2022,2,2022-09-18,NYG,home,6,0,7,6,,-1.0,44.0,6,19
2022,2,2022-09-18,CHI,away,7,0,3,0,,10.5,42.0,7,10
2022,2,2022-09-18,GB,home,3,21,0,3,,10.5,42.0,24,27
2022,2,2022-09-18,CIN,away,3,0,6,8,,-7.5,42.0,3,17
2022,2,2022-09-18,DAL,home,14,3,0,3,,-7.5,42.0,17,20
2022,2,2022-09-18,HOU,away,3,3,3,0,,10.5,46.0,6,9
2022,2,2022-09-18,DEN,home,3,3,0,10,,10.5,46.0,6,16
2022,2,2022-09-18,IND,away,0,0,0,0,,-3.0,43.5,0,0
2022,2,2022-09-18,JAX,home,7,10,7,0,,-3.0,43.5,17,24
2022,2,2022-09-18,MIA,away,0,7,7,28,,3.0,44.0,7,42
2022,2,2022-09-18,BAL,home,7,21,7,3,,3.0,44.0,28,38
2022,2,2022-09-18,NE,away,3,7,7,0,,-3.0,40.0,10,17
2022,2,2022-09-18,PIT,home,0,3,3,8,,-3.0,40.0,3,14
2022,2,2022-09-18,NYJ,away,0,14,0,17,,6.5,38.5,14,31
2022,2,2022-09-18,CLE,home,7,7,3,13,,6.5,38.5,14,30
2022,2,2022-09-18,SEA,away,0,0,7,0,,8.5,40.0,0,7
2022,2,2022-09-18,SF,home,6,14,0,7,,8.5,40.0,20,27
2022,2,2022-09-18,TB,away,0,0,3,17,,-2.5,44.0,0,20
2022,2,2022-09-18,NO,home,3,0,0,7,,-2.5,44.0,3,10
2022,2,2022-09-18,WAS,away,0,0,15,12,,-1.0,48.5,0,27
2022,2,2022-09-18,DET,home,12,10,7,7,,-1.0,48.5,22,36
2022,2,2022-09-19,MIN,away,0,7,0,0,,2.5,49.5,7,7
2022,2,2022-09-19,PHI,home,7,17,0,0,,2.5,49.5,24,24
2022,2,2022-09-19,TEN,away,7,0,0,0,,10.0,47.5,7,7
2022,2,2022-09-19,BUF,home,7,10,24,0,,10.0,47.5,17,41
2022,3,2022-09-22,PIT,away,0,14,0,3,,4.5,38.0,14,17
2022,3,2022-09-22,CLE,home,7,6,3,13,,4.5,38.0,13,29
2022,3,2022-09-25,ATL,away,10,7,10,0,,1.0,43.0,17,27
2022,3,2022-09-25,SEA,home,10,10,3,0,,1.0,43.0,20,23
2022,3,2022-09-25,BAL,away,7,7,17,6,,-2.5,45.5,14,37
2022,3,2022-09-25,NE,home,0,13,7,6,,-2.5,45.5,13,26
2022,3,2022-09-25,BUF,away,7,7,3,2,,-4.0,54.0,14,19
2022,3,2022-09-25,MIA,home,7,7,0,7,,-4.0,54.0,14,21
2022,3,2022-09-25,CIN,away,14,6,7,0,,-6.5,46.0,20,27
2022,3,2022-09-25,NYJ,home,6,3,3,0,,-6.5,46.0,9,12
2022,3,2022-09-25,DET,away,7,7,10,0,,6.5,52.0,14,24
2022,3,2022-09-25,MIN,home,0,14,0,14,,6.5,52.0,14,28
2022,3,2022-09-25,GB,away,7,7,0,0,,1.0,41.5,14,14
2022,3,2022-09-25,TB,home,3,0,3,6,,1.0,41.5,3,12
2022,3,2022-09-25,HOU,away,7,7,6,0,,3.0,40.0,14,20
2022,3,2022-09-25,CHI,home,10,3,7,3,,3.0,40.0,13,23
2022,3,2022-09-25,JAX,away,0,16,15,7,,6.5,46.0,16,38
2022,3,2022-09-25,LAC,home,0,7,3,0,,6.5,46.0,7,10
2022,3,2022-09-25,KC,away,6,8,3,0,,-4.5,51.0,14,17
2022,3,2022-09-25,IND,home,7,3,3,7,,-4.5,51.0,10,20
2022,3,2022-09-25,LA,away,10,3,7,0,,-3.5,49.0,13,20
2022,3,2022-09-25,ARI,home,0,6,3,3,,-3.5,49.0,6,12
2022,3,2022-09-25,LV,away,3,7,3,9,,-1.5,45.5,10,22
2022,3,2022-09-25,TEN,home,7,17,0,0,,-1.5,45.5,24,24
2022,3,2022-09-25,NO,away,0,0,0,14,,-2.0,41.0,0,14
2022,3,2022-09-25,CAR,home,7,6,0,9,,-2.0,41.0,13,22
2022,3,2022-09-25,PHI,away,0,24,0,0,,-6.0,47.0,24,24
2022,3,2022-09-25,WAS,home,0,0,0,8,,-6.0,47.0,0,8
2022,3,2022-09-25,SF,away,7,0,0,3,,-1.0,44.0,7,10
2022,3,2022-09-25,DEN,home,0,3,2,6,,-1.0,44.0,3,11
2022,3,2022-09-26,DAL,away,3,3,7,10,,1.0,38.5,6,23
2022,3,2022-09-26,NYG,home,0,3,10,3,,1.0,38.5,3,16
2022,4,2022-09-29,MIA,away,3,9,3,0,,4.0,48.5,12,15
2022,4,2022-09-29,CIN,home,7,7,0,13,,4.0,48.5,14,27
2022,4,2022-10-02,ARI,away,0,3,7,16,,1.0,44.0,3,26
2022,4,2022-10-02,CAR,home,0,10,0,6,,1.0,44.0,10,16
2022,4,2022-10-02,BUF,away,3,7,10,3,,-3.0,50.0,10,23
2022,4,2022-10-02,BAL,home,14,6,0,0,,-3.0,50.0,20,20
2022,4,2022-10-02,CHI,away,6,3,3,0,,3.0,39.0,9,12
2022,4,2022-10-02,NYG,home,7,7,3,3,,3.0,39.0,14,20
2022,4,2022-10-02,CLE,away,0,10,3,7,,-1.0,48.0,10,20
2022,4,2022-10-02,ATL,home,10,0,0,13,,-1.0,48.0,10,23
2022,4,2022-10-02,DEN,away,7,9,0,7,,2.5,45.5,16,23
2022,4,2022-10-02,LV,home,3,16,3,10,,2.5,45.5,19,32
2022,4,2022-10-02,JAX,away,14,0,0,7,,6.5,44.0,14,21
2022,4,2022-10-02,PHI,home,0,20,0,9,,6.5,44.0,20,29
2022,4,2022-10-02,KC,away,14,14,10,3,,1.0,46.5,28,41
2022,4,2022-10-02,TB,home,3,14,7,7,,1.0,46.5,17,31
2022,4,2022-10-02,LAC,away,7,20,0,7,,-5.5,45.0,27,34
2022,4,2022-10-02,HOU,home,0,7,7,10,,-5.5,45.0,7,24
2022,4,2022-10-02,MIN,away,7,6,3,12,,-4.0,42.0,13,28
2022,4,2022-10-02,NO,home,0,7,7,11,,-4.0,42.0,7,25
2022,4,2022-10-02,NE,away,3,7,7,7,0,10.0,40.5,10,24
2022,4,2022-10-02,GB,home,0,7,10,7,3,10.0,40.5,7,27
2022,4,2022-10-02,NYJ,away,3,7,0,14,,3.0,41.0,10,24
2022,4,2022-10-02,PIT,home,0,6,7,7,,3.0,41.0,6,20
2022,4,2022-10-02,SEA,away,14,10,14,10,,3.0,48.5,24,48
2022,4,2022-10-02,DET,home,6,9,8,22,,3.0,48.5,15,45
2022,4,2022-10-02,TEN,away,14,10,0,0,,4.5,43.0,24,24
2022,4,2022-10-02,IND,home,0,10,7,0,,4.5,43.0,10,17
2022,4,2022-10-02,WAS,away,0,7,3,0,,3.0,40.5,7,10
2022,4,2022-10-02,DAL,home,3,9,3,10,,3.0,40.5,12,25
2022,4,2022-10-03,LA,away,3,3,3,0,,1.0,42.0,6,9
2022,4,2022-10-03,SF,home,7,7,0,10,,1.0,42.0,14,24
2022,5,2022-10-06,IND,away,0,3,3,3,3,3.5,42.0,3,12
2022,5,2022-10-06,DEN,home,3,3,3,0,0,3.5,42.0,6,9
2022,5,2022-10-09,ATL,away,0,0,0,15,,10.5,46.0,0,15
2022,5,2022-10-09,TB,home,0,13,8,0,,10.5,46.0,13,21
2022,5,2022-10-09,CHI,away,3,7,9,3,,10.0,44.0,10,22
2022,5,2022-10-09,MIN,home,7,14,0,8,,10.0,44.0,21,29
2022,5,2022-10-09,CIN,away,0,10,0,7,,3.0,47.5,10,17
2022,5,2022-10-09,BAL,home,3,7,3,6,,3.0,47.5,10,19
2022,5,2022-10-09,DAL,away,9,7,3,3,,5.5,42.0,16,22
2022,5,2022-10-09,LA,home,3,7,0,0,,5.5,42.0,10,10
2022,5,2022-10-09,DET,away,0,0,0,0,,3.0,46.5,0,0
2022,5,2022-10-09,NE,home,3,13,10,3,,3.0,46.5,16,29
2022,5,2022-10-09,HOU,away,0,6,0,7,,7.0,44.0,6,13
2022,5,2022-10-09,JAX,home,3,3,0,0,,7.0,44.0,6,6
2022,5,2022-10-09,LAC,away,3,14,10,3,,-1.0,47.0,17,30
2022,5,2022-10-09,CLE,home,14,7,7,0,,-1.0,47.0,21,28
2022,5,2022-10-09,MIA,away,0,14,3,0,,-3.0,46.0,14,17
2022,5,2022-10-09,NYJ,home,5,14,0,21,,-3.0,46.0,19,40
2022,5,2022-10-09,NYG,away,3,7,3,14,,8.5,42.0,10,27
2022,5,2022-10-09,GB,home,10,10,0,2,,8.5,42.0,20,22
2022,5,2022-10-09,PHI,away,7,7,3,3,,-5.5,48.5,14,20
2022,5,2022-10-09,ARI,home,0,10,0,7,,-5.5,48.5,10,17
2022,5,2022-10-09,PIT,away,3,0,0,0,,14.0,44.0,3,3
2022,5,2022-10-09,BUF,home,10,21,0,7,,14.0,44.0,31,38
2022,5,2022-10-09,SEA,away,10,9,0,13,,5.5,45.5,19,32
2022,5,2022-10-09,NO,home,3,14,14,8,,5.5,45.5,17,39
2022,5,2022-10-09,SF,away,7,10,7,13,,-6.0,40.0,17,37
2022,5,2022-10-09,CAR,home,0,3,9,3,,-6.0,40.0,3,15
2022,5,2022-10-09,TEN,away,7,7,7,0,,-1.0,43.0,14,21
2022,5,2022-10-09,WAS,home,3,7,7,0,,-1.0,43.0,10,17
2022,5,2022-10-10,LV,away,7,13,0,9,,7.5,51.5,20,29
2022,5,2022-10-10,KC,home,0,10,14,6,,7.5,51.5,10,30
2022,6,2022-10-13,WAS,away,0,3,0,9,,-1.0,38.5,3,12
2022,6,2022-10-13,CHI,home,0,0,7,0,,-1.0,38.5,0,7
2022,6,2022-10-16,ARI,away,3,0,6,0,,-2.5,50.0,3,9
2022,6,2022-10-16,SEA,home,3,6,3,7,,-2.5,50.0,9,19
2022,6,2022-10-16,BAL,away,0,10,3,7,,-5.5,46.0,10,20
2022,6,2022-10-16,NYG,home,0,7,3,14,,-5.5,46.0,7,24
2022,6,2022-10-16,BUF,away,0,10,7,7,,-2.5,54.0,10,24
2022,6,2022-10-16,KC,home,0,10,7,3,,-2.5,54.0,10,20
2022,6,2022-10-16,CAR,away,3,7,0,0,,10.0,41.5,10,10
2022,6,2022-10-16,LA,home,0,7,10,7,,10.0,41.5,7,24
2022,6,2022-10-16,CIN,away,7,7,7,9,,-3.0,42.5,14,30
2022,6,2022-10-16,NO,home,7,13,3,3,,-3.0,42.5,20,26
2022,6,2022-10-16,DAL,away,0,3,7,7,,6.5,42.5,3,17
2022,6,2022-10-16,PHI,home,0,20,0,6,,6.5,42.5,20,26
2022,6,2022-10-16,JAX,away,7,7,7,6,,1.0,41.0,14,27
2022,6,2022-10-16,IND,home,0,13,6,15,,1.0,41.0,13,34
2022,6,2022-10-16,MIN,away,0,10,0,14,,-3.0,45.0,10,24
2022,6,2022-10-16,MIA,home,0,3,0,13,,-3.0,45.0,3,16
2022,6,2022-10-16,NE,away,3,7,14,14,,2.5,43.0,10,38
2022,6,2022-10-16,CLE,home,3,3,0,9,,2.5,43.0,6,15
2022,6,2022-10-16,NYJ,away,0,3,14,10,,7.5,44.5,3,27
2022,6,2022-10-16,GB,home,0,3,7,0,,7.5,44.5,3,10
2022,6,2022-10-16,SF,away,0,14,0,0,,-3.5,46.0,14,14
2022,6,2022-10-16,ATL,home,14,7,7,0,,-3.5,46.0,21,28
2022,6,2022-10-16,TB,away,3,6,3,6,,-10.0,47.0,9,18
2022,6,2022-10-16,PIT,home,7,3,3,7,,-10.0,47.0,10,20
2022,6,2022-10-17,DEN,away,10,3,0,3,0,3.5,45.5,13,16
2022,6,2022-10-17,LAC,home,0,10,3,3,3,3.5,45.5,10,19
2022,7,2022-10-20,NO,away,7,7,3,17,,2.5,44.0,14,34
2022,7,2022-10-20,ARI,home,3,25,7,7,,2.5,44.0,28,42
2022,7,2022-10-23,ATL,away,0,17,0,0,,6.5,47.5,17,17
2022,7,2022-10-23,CIN,home,14,14,7,0,,6.5,47.5,28,35
2022,7,2022-10-23,CLE,away,10,0,3,7,,6.5,46.0,10,20
2022,7,2022-10-23,BAL,home,3,10,7,3,,6.5,46.0,13,23
2022,7,2022-10-23,DET,away,3,3,0,0,,7.0,49.5,6,6
2022,7,2022-10-23,DAL,home,0,3,7,14,,7.0,49.5,3,24
2022,7,2022-10-23,GB,away,7,7,0,7,,-4.0,41.5,14,21
2022,7,2022-10-23,WAS,home,3,7,10,3,,-4.0,41.5,10,23
2022,7,2022-10-23,HOU,away,0,10,10,0,,7.0,46.0,10,20
2022,7,2022-10-23,LV,home,3,7,7,21,,7.0,46.0,10,38
2022,7,2022-10-23,IND,away,0,0,7,3,,2.5,43.0,0,10
2022,7,2022-10-23,TEN,home,3,10,0,6,,2.5,43.0,13,19
2022,7,2022-10-23,KC,away,7,7,14,16,,-1.0,49.0,14,44
2022,7,2022-10-23,SF,home,10,3,3,7,,-1.0,49.0,13,23
2022,7,2022-10-23,NYG,away,7,6,0,10,,3.0,44.0,13,23
2022,7,2022-10-23,JAX,home,8,3,6,0,,3.0,44.0,11,17
2022,7,2022-10-23,NYJ,away,7,3,0,6,,-2.0,37.0,10,16
2022,7,2022-10-23,DEN,home,6,3,0,0,,-2.0,37.0,9,9
2022,7,2022-10-23,PIT,away,0,10,0,0,,7.5,44.5,10,10
2022,7,2022-10-23,MIA,home,13,3,0,0,,7.5,44.5,16,16
2022,7,2022-10-23,SEA,away,17,7,3,10,,5.5,51.5,24,37
2022,7,2022-10-23,LAC,home,0,14,0,9,,5.5,51.5,14,23
2022,7,2022-10-23,TB,away,0,0,0,3,,-13.0,39.5,0,3
2022,7,2022-10-23,CAR,home,0,7,7,7,,-13.0,39.5,7,21
2022,7,2022-10-24,CHI,away,10,10,6,7,,9.5,40.0,20,33
2022,7,2022-10-24,NE,home,0,14,0,0,,9.5,40.0,14,14
2022,8,2022-10-27,BAL,away,3,0,14,10,,2.0,46.0,3,27
2022,8,2022-10-27,TB,home,10,0,0,12,,2.0,46.0,10,22
2022,8,2022-10-30,ARI,away,3,7,13,3,,4.0,48.5,10,26
2022,8,2022-10-30,MIN,home,7,7,14,6,,4.0,48.5,14,34
2022,8,2022-10-30,CAR,away,3,7,3,21,0,4.5,41.0,10,34
2022,8,2022-10-30,ATL,home,0,14,7,13,3,4.5,41.0,14,37
2022,8,2022-10-30,CHI,away,0,17,6,6,,10.5,43.0,17,29
2022,8,2022-10-30,DAL,home,14,14,14,7,,10.5,43.0,28,49
2022,8,2022-10-30,DEN,away,0,7,7,7,,1.0,41.0,7,21
2022,8,2022-10-30,JAX,home,7,3,0,7,,1.0,41.0,10,17
2022,8,2022-10-30,GB,away,0,7,3,7,,10.5,47.0,7,17
2022,8,2022-10-30,BUF,home,7,17,3,0,,10.5,47.0,24,27
2022,8,2022-10-30,LV,away,0,0,0,0,,-1.0,48.5,0,0
2022,8,2022-10-30,NO,home,7,10,7,0,,-1.0,48.5,17,24
2022,8,2022-10-30,MIA,away,7,10,14,0,,-3.5,52.0,17,31
2022,8,2022-10-30,DET,home,14,13,0,0,,-3.5,52.0,27,27
2022,8,2022-10-30,NE,away,3,3,13,3,,-3.0,40.0,6,22
2022,8,2022-10-30,NYJ,home,3,7,0,7,,-3.0,40.0,10,17
2022,8,2022-10-30,NYG,away,0,7,3,3,,3.0,44.5,7,13
2022,8,2022-10-30,SEA,home,0,10,3,14,,3.0,44.5,10,27
2022,8,2022-10-30,PIT,away,7,3,3,0,,11.0,43.0,10,13
2022,8,2022-10-30,PHI,home,7,14,7,7,,11.0,43.0,21,35
2022,8,2022-10-30,SF,away,0,10,7,14,,-1.0,42.0,10,31
2022,8,2022-10-30,LA,home,7,7,0,0,,-1.0,42.0,14,14
2022,8,2022-10-30,TEN,away,0,7,7,3,,-1.0,39.0,7,17
2022,8,2022-10-30,HOU,home,0,3,0,7,,-1.0,39.0,3,10
2022,8,2022-10-30,WAS,away,0,7,0,10,,3.0,40.5,7,17
2022,8,2022-10-30,IND,home,0,3,3,10,,3.0,40.5,3,16
2022,8,2022-10-31,CIN,away,0,0,0,13,,-3.0,45.0,0,13
2022,8,2022-10-31,CLE,home,0,11,14,7,,-3.0,45.0,11,32
2022,9,2022-11-03,PHI,away,7,7,7,8,,-14.0,45.5,14,29
2022,9,2022-11-03,HOU,home,7,7,3,0,,-14.0,45.5,14,17
2022,9,2022-11-06,BUF,away,7,7,0,3,,-11.0,46.0,14,17
2022,9,2022-11-06,NYJ,home,3,7,7,3,,-11.0,46.0,10,20
2022,9,2022-11-06,CAR,away,0,0,7,14,,7.0,43.0,0,21
2022,9,2022-11-06,CIN,home,7,28,7,0,,7.0,43.0,35,42
2022,9,2022-11-06,GB,away,0,0,6,3,,-4.0,49.5,0,9
2022,9,2022-11-06,DET,home,0,8,0,7,,-4.0,49.5,8,15
2022,9,2022-11-06,IND,away,0,0,3,0,,5.0,40.0,0,3
2022,9,2022-11-06,NE,home,0,13,3,10,,5.0,40.0,13,26
2022,9,2022-11-06,LAC,away,0,14,0,6,,-2.5,49.5,14,20
2022,9,2022-11-06,ATL,home,10,0,7,0,,-2.5,49.5,10,17
2022,9,2022-11-06,LA,away,0,7,6,0,,3.0,43.0,7,13
2022,9,2022-11-06,TB,home,3,3,0,10,,3.0,43.0,6,16
2022,9,2022-11-06,LV,away,7,13,0,0,,-2.5,47.5,20,20
2022,9,2022-11-06,JAX,home,0,10,7,10,,-2.5,47.5,10,27
2022,9,2022-11-06,MIA,away,7,14,14,0,,-4.0,46.0,21,35
2022,9,2022-11-06,CHI,home,3,14,8,7,,-4.0,46.0,17,32
2022,9,2022-11-06,MIN,away,7,0,0,13,,-3.0,43.5,7,20
2022,9,2022-11-06,WAS,home,0,3,7,7,,-3.0,43.5,3,17
2022,9,2022-11-06,SEA,away,3,7,7,14,,1.5,49.5,10,31
2022,9,2022-11-06,ARI,home,7,0,7,7,,1.5,49.5,7,21
2022,9,2022-11-06,TEN,away,0,14,3,0,0,14.0,45.0,14,17
2022,9,2022-11-06,KC,home,3,6,0,8,3,14.0,45.0,9,20
2022,9,2022-11-07,BAL,away,7,7,3,10,,-1.0,46.0,14,27
2022,9,2022-11-07,NO,home,0,3,3,7,,-1.0,46.0,3,13
2022,10,2022-11-10,ATL,away,0,3,6,6,,-2.5,41.5,3,15
2022,10,2022-11-10,CAR,home,3,10,6,6,,-2.5,41.5,13,25
2022,10,2022-11-13,ARI,away,3,14,0,10,,3.5,38.0,17,27
2022,10,2022-11-13,LA,home,3,0,7,7,,3.5,38.0,3,17
2022,10,2022-11-13,CLE,away,7,0,3,7,,3.0,49.0,7,17
2022,10,2022-11-13,MIA,home,7,10,13,9,,3.0,49.0,17,39
2022,10,2022-11-13,DAL,away,0,14,14,0,0,-3.5,44.5,14,28
2022,10,2022-11-13,GB,home,0,14,0,14,3,-3.5,44.5,14,31
2022,10,2022-11-13,DEN,away,0,10,0,0,,2.5,40.0,10,10
2022,10,2022-11-13,TEN,home,0,7,7,3,,2.5,40.0,7,17
2022,10,2022-11-13,DET,away,3,7,0,21,,3.0,48.5,10,31
2022,10,2022-11-13,CHI,home,3,7,14,6,,3.0,48.5,10,30
2022,10,2022-11-13,HOU,away,0,3,7,6,,5.5,41.5,3,16
2022,10,2022-11-13,NYG,home,7,0,14,3,,5.5,41.5,7,24
2022,10,2022-11-13,IND,away,7,6,6,6,,4.5,41.0,13,25
2022,10,2022-11-13,LV,home,0,7,7,6,,4.5,41.0,7,20
2022,10,2022-11-13,JAX,away,0,7,3,7,,10.0,51.5,7,17
2022,10,2022-11-13,KC,home,7,13,7,0,,10.0,51.5,20,27
2022,10,2022-11-13,LAC,away,7,9,0,0,,8.5,45.5,16,16
2022,10,2022-11-13,SF,home,3,7,3,9,,8.5,45.5,10,22
2022,10,2022-11-13,MIN,away,7,3,7,13,3,6.5,47.0,10,33
2022,10,2022-11-13,BUF,home,14,10,3,3,0,6.5,47.0,24,30
2022,10,2022-11-13,NO,away,0,10,0,0,,1.0,39.5,10,10
2022,10,2022-11-13,PIT,home,7,3,0,10,,1.0,39.5,10,20
2022,10,2022-11-13,SEA,away,0,0,3,13,,2.5,45.0,0,16
2022,10,2022-11-13,TB,home,0,14,0,7,,2.5,45.0,14,21
2022,10,2022-11-14,WAS,away,7,13,3,9,,11.0,43.0,20,32
2022,10,2022-11-14,PHI,home,14,0,0,7,,11.0,43.0,14,21
2022,11,2022-11-17,TEN,away,7,7,6,7,,3.0,40.5,14,27
2022,11,2022-11-17,GB,home,6,0,11,0,,3.0,40.5,6,17
2022,11,2022-11-20,CAR,away,0,0,3,0,,13.0,42.0,0,3
2022,11,2022-11-20,BAL,home,0,3,0,10,,13.0,42.0,3,13
2022,11,2022-11-20,CHI,away,7,10,0,7,,3.0,48.5,17,24
2022,11,2022-11-20,ATL,home,7,10,7,3,,3.0,48.5,17,27
2022,11,2022-11-20,CIN,away,10,7,10,10,,-3.5,39.0,17,37
2022,11,2022-11-20,PIT,home,3,17,3,7,,-3.5,39.0,20,30
2022,11,2022-11-20,CLE,away,7,3,0,13,,7.5,50.5,10,23
2022,11,2022-11-20,BUF,home,3,10,9,9,,7.5,50.5,13,31
2022,11,2022-11-20,DAL,away,10,13,14,3,,-1.5,48.5,23,40
2022,11,2022-11-20,MIN,home,3,0,0,0,,-1.5,48.5,3,3
2022,11,2022-11-20,DET,away,3,14,7,7,,3.0,44.0,17,31
2022,11,2022-11-20,NYG,home,6,0,0,12,,3.0,44.0,6,18
2022,11,2022-11-20,KC,away,6,7,3,14,,-5.5,52.5,13,30
2022,11,2022-11-20,LAC,home,10,10,0,7,,-5.5,52.5,20,27
2022,11,2022-11-20,LA,away,7,7,0,6,,2.5,39.5,14,20
2022,11,2022-11-20,NO,home,3,7,14,3,,2.5,39.5,10,27
2022,11,2022-11-20,LV,away,0,7,3,6,6,2.5,41.5,7,22
2022,11,2022-11-20,DEN,home,7,3,0,6,0,2.5,41.5,10,16
2022,11,2022-11-20,NYJ,away,0,3,0,0,,3.5,38.5,3,3
2022,11,2022-11-20,NE,home,0,3,0,7,,3.5,38.5,3,10
2022,11,2022-11-20,PHI,away,0,3,0,14,,-6.5,45.5,3,17
2022,11,2022-11-20,IND,home,7,3,3,3,,-6.5,45.5,10,16
2022,11,2022-11-20,WAS,away,7,13,0,3,,-3.0,41.0,20,23
2022,11,2022-11-20,HOU,home,0,0,3,7,,-3.0,41.0,0,10
2022,11,2022-11-21,SF,away,0,17,14,7,,-10.0,43.5,17,38
2022,11,2022-11-21,ARI,home,3,7,0,0,,-10.0,43.5,10,10
2022,12,2022-11-24,BUF,away,7,10,2,9,,-10.0,54.0,17,28
2022,12,2022-11-24,DET,home,7,7,0,11,,-10.0,54.0,14,25
2022,12,2022-11-24,NE,away,10,6,10,0,,2.5,42.5,16,26
2022,12,2022-11-24,MIN,home,7,9,7,10,,2.5,42.5,16,33
2022,12,2022-11-24,NYG,away,3,10,0,7,,10.5,45.5,13,20
2022,12,2022-11-24,DAL,home,0,7,14,7,,10.5,45.5,7,28
2022,12,2022-11-27,ATL,away,3,7,3,0,,3.5,40.5,10,13
2022,12,2022-11-27,WAS,home,7,3,6,3,,3.5,40.5,10,19
2022,12,2022-11-27,BAL,away,6,3,3,15,,-3.5,43.0,9,27
2022,12,2022-11-27,JAX,home,0,10,0,18,,-3.5,43.0,10,28
2022,12,2022-11-27,CHI,away,3,7,0,0,,8.5,36.5,10,10
2022,12,2022-11-27,NYJ,home,7,10,14,0,,8.5,36.5,17,31
2022,12,2022-11-27,CIN,away,0,10,3,7,,-1.0,43.0,10,20
2022,12,2022-11-27,TEN,home,0,10,3,3,,-1.0,43.0,10,16
2022,12,2022-11-27,DEN,away,0,3,0,7,,-1.0,36.5,3,10
2022,12,2022-11-27,CAR,home,7,3,7,6,,-1.0,36.5,10,23
2022,12,2022-11-27,GB,away,14,6,3,10,,6.5,46.0,20,33
2022,12,2022-11-27,PHI,home,13,14,7,6,,6.5,46.0,27,40
2022,12,2022-11-27,HOU,away,0,0,6,9,,14.0,47.0,0,15
2022,12,2022-11-27,MIA,home,10,20,0,0,,14.0,47.0,30,30
2022,12,2022-11-27,LAC,away,0,14,3,8,,-2.5,48.5,14,25
2022,12,2022-11-27,ARI,home,7,10,0,7,,-2.5,48.5,17,24
2022,12,2022-11-27,LA,away,0,3,0,7,,16.5,42.0,3,10
2022,12,2022-11-27,KC,home,7,6,7,6,,16.5,42.0,13,26
2022,12,2022-11-27,LV,away,7,17,3,7,6,4.0,47.5,24,40
2022,12,2022-11-27,SEA,home,10,10,7,7,0,4.0,47.5,20,34
2022,12,2022-11-27,NO,away,0,0,0,0,,9.5,44.0,0,0
2022,12,2022-11-27,SF,home,3,7,3,0,,9.5,44.0,10,13
2022,12,2022-11-27,TB,away,7,3,7,0,0,-3.0,42.0,10,17
2022,12,2022-11-27,CLE,home,10,0,0,7,6,-3.0,42.0,10,23
